image_names,image_labels,cluster_id
COCO_train2014_000000266103.jpg,"remote,remote",4
n03220513_6075.JPEG,dome,1
n01795545_10541.JPEG,black grouse,2
COCO_train2014_000000049550.jpg,"bottle,bench",4
COCO_train2014_000000417264.jpg,"person,person,person,person,skis,backpack,backpack,skis,skis",1
HorseRaceTrack3.jpg,HorseRaceTrack,1
COCO_train2014_000000061918.jpg,"tie,person",1
library_aisle3.jpg,library_aisle,3
bar9.jpg,bar,3
n03297495_6878.JPEG,espresso maker,4
COCO_train2014_000000501926.jpg,"snowboard,person,person",1
n01860187_2314.JPEG,"black swan, Cygnus atratus",2
n06794110_1757.JPEG,street sign,1
coralreef3.jpg,coralreef,1
artStudio3.jpg,artStudio,3
frontDoor.jpg,frontDoor,3
n02172182_3566.JPEG,dung beetle,2
n02403003_10578.JPEG,ox,2
COCO_train2014_000000469754.jpg,"clock,clock",1
volleyballcourt.jpg,volleyballcourt,1
n02110341_15094.JPEG,"dalmatian, coach dog, carriage dog",0
dinosaur2.jpg,dinosaur,2
dormroom6.jpg,dormroom,3
n02091244_4986.JPEG,"Ibizan hound, Ibizan Podenco",0
COCO_train2014_000000232277.jpg,airplane,1
labClass1.jpg,labClass,3
n03662601_23139.JPEG,lifeboat,1
COCO_train2014_000000346583.jpg,"bird,car",2
castle4.jpg,castle,1
COCO_train2014_000000064492.jpg,"chair,chair,chair,dining table,person,person,sandwich,fork,knife,knife,spoon,spoon,bowl,chair,cup,person,cup,cup",4
n04443257_27767.JPEG,"tobacco shop, tobacconist shop, tobacconist",3
n03814639_10062.JPEG,neck brace,1
lightingstore4.jpg,lightingstore,3
n02086079_37837.JPEG,"Pekinese, Pekingese, Peke",0
n03840681_5572.JPEG,"ocarina, sweet potato",4
COCO_train2014_000000357926.jpg,"clock,cup,cup,bowl,bowl,oven,sink,banana,banana,apple,apple,microwave,orange,refrigerator,apple,apple",3
COCO_train2014_000000383641.jpg,zebra,2
COCO_train2014_000000391754.jpg,"person,person,snowboard,snowboard",1
COCO_train2014_000000571548.jpg,"bird,car,car,stop sign,car,car,car",1
n03347037_5147.JPEG,"fire screen, fireguard",4
COCO_train2014_000000245946.jpg,"person,giraffe,giraffe,orange",2
factory6.jpg,factory,1
n02979186_603.JPEG,cassette player,4
COCO_train2014_000000387318.jpg,"sandwich,cup,donut",4
COCO_train2014_000000321304.jpg,"person,person,skateboard,skateboard",1
n02877765_8666.JPEG,bottlecap,4
COCO_train2014_000000553586.jpg,"bowl,sandwich,sandwich,orange,dining table",4
wineVineyard2.jpg,wineVineyard,1
playground9.jpg,playground,3
COCO_train2014_000000050624.jpg,elephant,2
sandbox7.jpg,sandbox,4
frontFoyer6.jpg,frontFoyer,3
n02992211_3819.JPEG,"cello, violoncello",4
n03250847_7456.JPEG,drumstick,4
shower4.jpg,shower,3
n06794110_3809.JPEG,street sign,1
n04326547_12861.JPEG,stone wall,1
dugout3.jpg,dugout,1
COCO_train2014_000000522946.jpg,"bus,person,person,person,person,umbrella,umbrella,umbrella,umbrella,person,person,person,person,person,person,umbrella,umbrella,umbrella,umbrella,person,person,person,person",1
COCO_train2014_000000149810.jpg,"person,surfboard,boat",1
n02105056_2213.JPEG,groenendael,0
n01797886_717.JPEG,"ruffed grouse, partridge, Bonasa umbellus",2
dining_car3.jpg,dining_car,1
ticket_counter6.jpg,ticket_counter,3
COCO_train2014_000000029730.jpg,"person,skis",1
COCO_train2014_000000173538.jpg,"bird,bird",2
COCO_train2014_000000354111.jpg,bird,2
n03873416_1295.JPEG,"paddle, boat paddle",1
COCO_train2014_000000322105.jpg,"dog,couch",0
footballstadium2.jpg,footballstadium,1
n03476991_23897.JPEG,hair spray,4
COCO_train2014_000000480601.jpg,"person,person,skis",1
n01630670_2697.JPEG,"common newt, Triturus vulgaris",2
COCO_train2014_000000087334.jpg,"cat,couch,chair,cell phone,cell phone,cup,remote",3
n04317175_8732.JPEG,stethoscope,4
n02606052_9042.JPEG,"rock beauty, Holocanthus tricolor",2
n02939185_664.JPEG,"caldron, cauldron",4
COCO_train2014_000000482912.jpg,"dog,boat,boat",0
cabin6.jpg,cabin,1
COCO_train2014_000000081995.jpg,"horse,person",1
n03124043_8095.JPEG,cowboy boot,4
n01819313_5809.JPEG,"sulphur-crested cockatoo, Kakatoe galerita, Cacatua galerita",2
n02988304_5949.JPEG,CD player,4
COCO_train2014_000000568495.jpg,"donut,donut,donut,donut,donut,donut,donut,donut,donut,donut,donut,donut,donut",4
COCO_train2014_000000274034.jpg,"car,car,car,motorcycle,person",1
COCO_train2014_000000472749.jpg,"couch,person,remote,remote,remote,person,dining table",4
nailsalon4.jpg,nailsalon,3
carmechanic.jpg,carmechanic,1
COCO_train2014_000000400581.jpg,"potted plant,potted plant,umbrella,chair,chair,potted plant,dining table,dining table",3
COCO_train2014_000000011667.jpg,"sheep,sheep,cow,sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheep",1
n03000684_26458.JPEG,"chain saw, chainsaw",1
COCO_train2014_000000294744.jpg,"mouse,keyboard,book,bowl,tv,cell phone,tv",3
n02443114_7290.JPEG,"polecat, fitch, foulmart, foumart, Mustela putorius",2
n02497673_9468.JPEG,"Madagascar cat, ring-tailed lemur, Lemur catta",2
COCO_train2014_000000160181.jpg,"bottle,chair,chair,dining table,person,donut,vase,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,chair,dining table,bottle",4
COCO_train2014_000000065400.jpg,"dog,person,apple,orange,orange,banana,banana,banana,banana,banana,banana,banana,banana,banana,banana,banana,banana,apple,apple,apple,apple,apple,apple,orange,orange,orange,bottle,banana,clock,person,banana",1
n02321529_15237.JPEG,"sea cucumber, holothurian",2
COCO_train2014_000000126321.jpg,cat,0
COCO_train2014_000000521739.jpg,"fire hydrant,person,person,person,car",1
n03535780_11387.JPEG,"horizontal bar, high bar",1
firestation4.jpg,firestation,1
COCO_train2014_000000079111.jpg,"spoon,spoon,spoon,bowl,apple,apple,apple,apple,apple,apple,apple,spoon,bowl",4
n02113186_12121.JPEG,"Cardigan, Cardigan Welsh corgi",0
COCO_train2014_000000130681.jpg,"giraffe,giraffe",2
campsite.jpg,campsite,3
n02115913_998.JPEG,"dhole, Cuon alpinus",2
COCO_train2014_000000395775.jpg,"tv,bed,toilet,remote,handbag,chair",3
highway2.jpg,highway,1
n07920052_530.JPEG,espresso,4
COCO_train2014_000000108871.jpg,"horse,zebra,bowl",2
COCO_train2014_000000061288.jpg,"cell phone,person,car,car,handbag",4
sculpturegarden3.jpg,sculpturegarden,1
n04371430_693.JPEG,"swimming trunks, bathing trunks",4
n03838899_34476.JPEG,"oboe, hautboy, hautbois",1
n11939491_875.JPEG,daisy,4
n02088238_7566.JPEG,"basset, basset hound",0
metroInside3.jpg,metroInside,3
n04399382_7617.JPEG,"teddy, teddy bear",4
n02096437_2999.JPEG,"Dandie Dinmont, Dandie Dinmont terrier",0
lightingstore1.jpg,lightingstore,3
n03717622_2521.JPEG,manhole cover,4
COCO_train2014_000000354897.jpg,"broccoli,broccoli,broccoli,broccoli",4
COCO_train2014_000000162182.jpg,vase,3
n03240683_16987.JPEG,"drilling platform, offshore rig",1
COCO_train2014_000000577964.jpg,"person,tennis racket,person,chair,chair",1
n03457902_6656.JPEG,"greenhouse, nursery, glasshouse",3
factory7.jpg,factory,1
COCO_train2014_000000049841.jpg,"tv,mouse,keyboard",3
n03803284_20020.JPEG,muzzle,0
n04133789_17331.JPEG,sandal,4
COCO_train2014_000000073997.jpg,"person,tennis racket",1
pub1.jpg,pub,3
COCO_train2014_000000033727.jpg,clock,1
n03642806_23635.JPEG,"laptop, laptop computer",4
COCO_train2014_000000062763.jpg,"refrigerator,chair,dining table,person,person,cup,cup,chair",4
COCO_train2014_000000485502.jpg,"person,skis",1
COCO_train2014_000000034961.jpg,"sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheep",2
n02168699_3026.JPEG,"long-horned beetle, longicorn, longicorn beetle",2
COCO_train2014_000000559225.jpg,bird,2
COCO_train2014_000000358868.jpg,"cat,bed,handbag",0
church4.jpg,church,1
n04141076_57977.JPEG,"sax, saxophone",4
n02787622_21775.JPEG,banjo,1
n02808440_28917.JPEG,"bathtub, bathing tub, bath, tub",3
basement8.jpg,basement,3
COCO_train2014_000000503643.jpg,"bird,bird,bird,bird",2
COCO_train2014_000000357228.jpg,"person,surfboard",1
airplanecabin1.jpg,airplanecabin,3
n02097298_14533.JPEG,"Scotch terrier, Scottish terrier, Scottie",0
n01843383_10394.JPEG,toucan,2
n03208938_19796.JPEG,"disk brake, disc brake",1
COCO_train2014_000000079701.jpg,"tie,person,person",1
COCO_train2014_000000306988.jpg,"bird,bird,bird,bird,bird,bird,bench,backpack,handbag,handbag,person,person,person,person,person,person,person,backpack,chair,chair,chair,chair,person,person,person,person,person,bird,handbag,chair,chair,chair,chair,person",1
porch3.jpeg,porch,3
COCO_train2014_000000502823.jpg,"person,person,kite,person,person",1
COCO_train2014_000000298008.jpg,"bicycle,motorcycle,person,person,person,person,person,umbrella,dining table,car",1
COCO_train2014_000000460408.jpg,"bottle,fork,spoon,apple,broccoli,carrot,carrot,carrot,carrot,carrot",4
n07753275_19151.JPEG,"pineapple, ananas",4
n01930112_19568.JPEG,"nematode, nematode worm, roundworm",2
n07875152_4302.JPEG,potpie,4
drycleaners4.jpg,drycleaners,3
n01687978_468.JPEG,agama,2
COCO_train2014_000000193023.jpg,"fire hydrant,person",4
COCO_train2014_000000100396.jpg,"bottle,bottle,bottle,bottle,bottle,bottle,chair,chair,chair,chair,dining table,person,person,person,person,person,person,bottle,wine glass,wine glass,wine glass,wine glass,wine glass,wine glass,wine glass,wine glass,wine glass,wine glass,wine glass,wine glass,chair,chair,chair,vase,person,person,vase,vase,vase,vase,bottle,bottle,chair,chair,person,wine glass,wine glass",4
n03733281_29214.JPEG,"maze, labyrinth",1
COCO_train2014_000000566201.jpg,"person,person,person,person,person,person,person,person,skis,backpack,backpack,backpack,backpack,person,person,skis,backpack,backpack,backpack,backpack,backpack,skis",1
pharmacy.jpg,pharmacy,3
COCO_train2014_000000101069.jpg,"train,traffic light,traffic light,person,person,person,traffic light",1
n01682714_7389.JPEG,"American chameleon, anole, Anolis carolinensis",2
COCO_train2014_000000338693.jpg,"car,car,car,fire hydrant,person,person,person,person,traffic light,truck,truck,truck,truck,truck,truck,parking meter,parking meter,parking meter,parking meter,parking meter,parking meter,parking meter,car,traffic light,person,car",1
COCO_train2014_000000526980.jpg,toilet,3
backyard5.jpg,backyard,3
artStudio1.jpg,artStudio,3
n02093647_764.JPEG,Bedlington terrier,0
COCO_train2014_000000050256.jpg,"truck,person,person,person",1
COCO_train2014_000000354645.jpg,"fork,bowl,carrot,cup",4
COCO_train2014_000000542304.jpg,bird,2
rooftop2.jpg,rooftop,1
COCO_train2014_000000528231.jpg,"cow,cow",2
elevatorOutside2.jpg,elevatorOutside,3
n04277352_5455.JPEG,spindle,4
COCO_train2014_000000505657.jpg,"refrigerator,oven,bottle,cup,cup,cup,banana,sink,apple,apple,orange,sink,cup,cup",3
n04235860_6411.JPEG,sleeping bag,4
courtroom4.jpg,courtroom,3
n04443257_7473.JPEG,"tobacco shop, tobacconist shop, tobacconist",4
COCO_train2014_000000300881.jpg,"person,giraffe,giraffe",2
cabin4.jpg,cabin,3
COCO_train2014_000000553872.jpg,bird,2
COCO_train2014_000000000790.jpg,"dog,potted plant,chair,chair,chair,dining table,person,person,person,person,clock,cup,cup,cup,cup,fork,fork,knife,bowl,cake,bottle,potted plant,wine glass,fork,knife,chair,bottle,bottle,bottle,bottle,bottle,fork,fork",4
n04548280_5130.JPEG,wall clock,4
n01514859_10095.JPEG,hen,2
n04273569_23452.JPEG,speedboat,1
n02364673_15875.JPEG,"guinea pig, Cavia cobaya",0
n02095889_6469.JPEG,"Sealyham terrier, Sealyham",0
n04579432_11599.JPEG,whistle,4
n02115913_1608.JPEG,"dhole, Cuon alpinus",2
COCO_train2014_000000134028.jpg,giraffe,2
COCO_train2014_000000355458.jpg,"tie,person",4
botanicalGarden4.jpg,botanicalGarden,1
n03868242_1758.JPEG,oxcart,1
n02116738_8455.JPEG,"African hunting dog, hyena dog, Cape hunting dog, Lycaon pictus",2
COCO_train2014_000000100223.jpg,"bottle,refrigerator,sink,wine glass,wine glass,wine glass,wine glass,apple,wine glass,wine glass,oven,bowl,apple,apple,apple,orange",3
COCO_train2014_000000495568.jpg,"umbrella,umbrella,umbrella,umbrella,person,person,person,person,person,person,person,handbag,cell phone,handbag,handbag,chair,chair,backpack,car",1
COCO_train2014_000000074887.jpg,"sheep,sheep,sheep,sheep,sheep,sheep",2
n03075370_9886.JPEG,combination lock,4
n03388183_22314.JPEG,fountain pen,4
n02169497_5882.JPEG,"leaf beetle, chrysomelid",2
windmill4.jpeg,windmill,1
COCO_train2014_000000292585.jpg,"umbrella,person",1
COCO_train2014_000000451701.jpg,vase,4
n02276258_392.JPEG,admiral,2
n04509417_4411.JPEG,"unicycle, monocycle",1
n02130308_9559.JPEG,"cheetah, chetah, Acinonyx jubatus",2
igloo2.jpg,igloo,4
COCO_train2014_000000230422.jpg,"dog,frisbee",0
n02361337_5653.JPEG,marmot,2
n02129604_8786.JPEG,"tiger, Panthera tigris",2
COCO_train2014_000000263276.jpg,"bowl,broccoli,broccoli,dining table",4
n02107142_2845.JPEG,"Doberman, Doberman pinscher",0
COCO_train2014_000000561692.jpg,"umbrella,umbrella,person,person,person,backpack",1
n02443114_11782.JPEG,"polecat, fitch, foulmart, foumart, Mustela putorius",2
COCO_train2014_000000065029.jpg,"person,person,vase,vase,vase,vase,vase,vase,cup,potted plant,vase",4
breakroom5.jpg,breakroom,3
COCO_train2014_000000170968.jpg,"suitcase,suitcase",4
courtroom3.jpg,courtroom,3
n02027492_8482.JPEG,"red-backed sandpiper, dunlin, Erolia alpina",2
COCO_train2014_000000082770.jpg,"car,car,surfboard,surfboard,car",1
COCO_train2014_000000327682.jpg,"person,surfboard",1
COCO_train2014_000000092221.jpg,"bottle,car,car,person,bench,car,handbag,cell phone",4
COCO_train2014_000000181468.jpg,"bottle,person,person,person,person,person,banana,banana,banana,apple,suitcase,person,banana,banana,banana,apple,person,bottle,apple,apple,apple,banana,banana,banana,banana,car",4
COCO_train2014_000000055897.jpg,"horse,person,truck",2
COCO_train2014_000000114077.jpg,"clock,clock",1
cubicle4.jpg,cubicle,3
COCO_train2014_000000165969.jpg,sheep,2
n04398044_33474.JPEG,teapot,4
COCO_train2014_000000286973.jpg,"person,bench",4
COCO_train2014_000000276664.jpg,"boat,wine glass,cup,spoon,bottle,cup,cup,cup,spoon,sink,sink",3
concert1.jpg,concert,1
library_aisle9.jpg,library_aisle,3
n03903868_9899.JPEG,"pedestal, plinth, footstall",3
n07613480_1329.JPEG,trifle,4
COCO_train2014_000000053778.jpg,"cow,cow",2
n07615774_15445.JPEG,"ice lolly, lolly, lollipop, popsicle",4
n02091134_2235.JPEG,whippet,0
n02095889_4165.JPEG,"Sealyham terrier, Sealyham",0
n01968897_21883.JPEG,"chambered nautilus, pearly nautilus, nautilus",2
n03729826_15069.JPEG,matchstick,4
n03982430_16514.JPEG,"pool table, billiard table, snooker table",3
COCO_train2014_000000244646.jpg,"dog,chair,dining table,person,refrigerator,laptop,sink,cup,book,cup,chair,book,book,book",3
recordingstudio4.jpg,recordingstudio,3
COCO_train2014_000000400845.jpg,"airplane,airplane,airplane",1
n02909870_29139.JPEG,"bucket, pail",4
cemetery3.jpg,cemetery,1
n04004767_629.JPEG,printer,4
theater2.jpg,theater,3
n02808304_6420.JPEG,bath towel,4
n02051845_8361.JPEG,pelican,2
COCO_train2014_000000116824.jpg,"sheep,sheep,sheep,sheep",2
n03891332_5114.JPEG,parking meter,1
COCO_train2014_000000401251.jpg,"person,surfboard",1
rainforest6.jpg,rainforest,1
COCO_train2014_000000539879.jpg,"person,surfboard",1
COCO_train2014_000000468394.jpg,"chair,person,bench,bench",3
COCO_train2014_000000088414.jpg,train,1
n03498962_1020.JPEG,hatchet,4
n01614925_407.JPEG,"bald eagle, American eagle, Haliaeetus leucocephalus",2
homegarden5.jpg,homegarden,1
COCO_train2014_000000021095.jpg,"broccoli,broccoli,broccoli,broccoli,broccoli,carrot,carrot,carrot,broccoli,carrot",4
COCO_train2014_000000565501.jpg,"car,fire hydrant,car",1
n04370456_6463.JPEG,sweatshirt,1
n02999410_12249.JPEG,chain,4
COCO_train2014_000000142803.jpg,"baseball bat,baseball glove,person,person,person",1
COCO_train2014_000000461118.jpg,"person,person,person,person,baseball bat,baseball glove",1
n02096585_8512.JPEG,"Boston bull, Boston terrier",0
barbershop2.jpg,barbershop,3
rooftop3.jpg,rooftop,3
n02088238_4702.JPEG,"basset, basset hound",0
COCO_train2014_000000484300.jpg,"person,person,surfboard,surfboard,surfboard,person,person,surfboard",1
COCO_train2014_000000061502.jpg,pizza,4
COCO_train2014_000000006268.jpg,"person,tennis racket",1
n02483708_6086.JPEG,"siamang, Hylobates syndactylus, Symphalangus syndactylus",2
n04049303_3709.JPEG,rain barrel,4
n04296562_14142.JPEG,stage,1
n03887697_6791.JPEG,paper towel,4
COCO_train2014_000000293372.jpg,"bed,person",4
n13133613_6261.JPEG,"ear, spike, capitulum",4
n02971356_2937.JPEG,carton,4
stream_outdoor10.jpg,stream_outdoor,1
COCO_train2014_000000146256.jpg,"chair,elephant,person,person,person,person,person,person,person,person,person,person,person,person,person,person",2
weightroom4.jpg,weightroom,3
n02815834_5838.JPEG,beaker,4
n04141975_12834.JPEG,"scale, weighing machine",4
hospitalroom6.jpg,hospitalroom,3
n02422106_770.JPEG,hartebeest,2
n04604644_2894.JPEG,"worm fence, snake fence, snake-rail fence, Virginia fence",3
n02104365_5226.JPEG,schipperke,0
COCO_train2014_000000578154.jpg,"sheep,sheep,sheep",2
baseball1.jpg,baseball,1
COCO_train2014_000000550396.jpg,"person,tennis racket",1
n02730930_15556.JPEG,apron,4
n03042490_1370.JPEG,cliff dwelling,1
n03110669_116357.JPEG,"cornet, horn, trumpet, trump",4
n02101556_5312.JPEG,"clumber, clumber spaniel",0
n02488291_3871.JPEG,langur,2
COCO_train2014_000000370369.jpg,"sheep,sheep,sheep,sheep,sheep,sheep",2
COCO_train2014_000000507812.jpg,"refrigerator,oven,sink,bottle,bottle,bottle,bottle,wine glass,wine glass,wine glass,wine glass",3
COCO_train2014_000000558788.jpg,airplane,1
n04136333_1993.JPEG,sarong,4
COCO_train2014_000000397192.jpg,bench,1
promenadeDeck2.jpg,promenadeDeck,1
n02117135_18165.JPEG,"hyena, hyaena",2
COCO_train2014_000000282707.jpg,"refrigerator,oven,toaster,bottle,knife,knife,knife,knife,bowl,apple,knife",3
COCO_train2014_000000257983.jpg,"giraffe,giraffe,giraffe,giraffe",2
n02018795_7636.JPEG,bustard,2
n03384352_7608.JPEG,forklift,1
hottub2.jpg,hottub,3
n01820546_4876.JPEG,lorikeet,2
n02279972_16487.JPEG,"monarch, monarch butterfly, milkweed butterfly, Danaus plexippus",2
readingroom1.jpg,readingroom,1
carwash1.jpg,carwash,3
n07753113_28926.JPEG,fig,4
COCO_train2014_000000486717.jpg,"person,person,baseball bat,baseball glove,person",1
n02727426_11476.JPEG,"apiary, bee house",1
n03825788_8922.JPEG,nipple,4
COCO_train2014_000000063482.jpg,"tie,person",4
COCO_train2014_000000389582.jpg,"zebra,zebra",2
COCO_train2014_000000075697.jpg,"person,teddy bear,chair,chair",4
n02033041_3885.JPEG,dowitcher,2
COCO_train2014_000000359931.jpg,"tv,laptop,keyboard,keyboard,backpack,keyboard,cell phone,cup",4
n02500267_6699.JPEG,"indri, indris, Indri indri, Indri brevicaudatus",2
COCO_train2014_000000096925.jpg,"car,car,car,motorcycle,motorcycle,motorcycle,motorcycle,person,person,person,person,person,truck,car,car,person,truck",1
COCO_train2014_000000532753.jpg,"airplane,airplane,airplane,airplane,airplane,airplane,airplane,airplane,airplane",1
n07718747_11173.JPEG,"artichoke, globe artichoke",2
n04286575_5757.JPEG,"spotlight, spot",4
COCO_train2014_000000458178.jpg,"bed,keyboard,tv",3
COCO_train2014_000000455945.jpg,"bottle,orange",4
n06785654_12267.JPEG,"crossword puzzle, crossword",4
pavilion5.jpg,pavilion,3
n02096294_4267.JPEG,Australian terrier,0
n02444819_7052.JPEG,otter,2
COCO_train2014_000000510900.jpg,"person,hot dog,hot dog",4
n02037110_4613.JPEG,"oystercatcher, oyster catcher",2
n02088466_1757.JPEG,"bloodhound, sleuthhound",0
n04147183_34449.JPEG,schooner,1
citystreet8.jpg,citystreet,1
COCO_train2014_000000505643.jpg,"person,tennis racket",1
COCO_train2014_000000547644.jpg,"microwave,oven,oven,sink",3
n03793489_8323.JPEG,"mouse, computer mouse",4
COCO_train2014_000000032832.jpg,"bus,bus",1
bus_shelter.jpg,bus_shelter,3
arcade4.jpg,arcade,3
n07614500_14624.JPEG,"ice cream, icecream",4
n01917289_1562.JPEG,brain coral,2
hut2.jpg,hut,3
COCO_train2014_000000325346.jpg,"sheep,sheep",2
n02667093_2966.JPEG,abaya,4
conference2.jpg,conference,3
n02090721_4320.JPEG,Irish wolfhound,0
applestore4.jpg,applestore,3
COCO_train2014_000000401499.jpg,"person,snowboard,snowboard",1
COCO_train2014_000000062219.jpg,"bowl,banana,banana,banana,apple,apple,orange,dining table",4
warehouseoutside2.jpg,warehouseoutside,3
COCO_train2014_000000074390.jpg,bird,2
lab3.jpg,lab,3
COCO_train2014_000000505057.jpg,"bicycle,bus,person,person,backpack,car",1
skislope.jpg,skislope,1
COCO_train2014_000000084061.jpg,"train,handbag,person,person,person,backpack,backpack,backpack,person,person,person,person,person,person,person,person,handbag,person,person,person",1
COCO_train2014_000000097218.jpg,"tv,dining table,dining table,dining table,dining table,dining table,laptop,handbag,handbag,person,person,person,person,person,person,person,person,person,person,person,person,chair,dining table,tv,chair,chair,chair,chair,chair,chair,chair,chair,chair,chair,chair,chair,person,chair,dining table,dining table,dining table,dining table,tv,dining table,dining table,chair",1
glaciers_outdoor2.jpg,glaciers_outdoor,4
COCO_train2014_000000010710.jpg,"person,person,person,baseball bat",1
backstage5.jpg,backstage,4
n04456115_29862.JPEG,torch,1
n02823750_472.JPEG,beer glass,4
COCO_train2014_000000423488.jpg,"bottle,cell phone,chair,laptop,mouse",3
airportTerminal4.jpg,airportTerminal,3
COCO_train2014_000000438429.jpg,"sandwich,sandwich",4
COCO_train2014_000000422268.jpg,clock,1
n02115641_11310.JPEG,"dingo, warrigal, warragal, Canis dingo",2
COCO_train2014_000000440334.jpg,"banana,banana,banana,banana,banana,banana,banana,banana,banana,banana,banana,banana,banana,banana",4
deck5.jpg,deck,3
n02483362_7720.JPEG,"gibbon, Hylobates lar",2
volleyballcourt7.jpg,volleyballcourt,1
COCO_train2014_000000051835.jpg,"person,person,person,person,person,elephant,elephant,elephant,person,person",2
COCO_train2014_000000201969.jpg,"dog,dog,dog,person,person,person,person,bench,boat,dog",0
COCO_train2014_000000517625.jpg,"dining table,person,knife,carrot,bowl,bowl,sandwich,sandwich,person,person",4
n03637318_34490.JPEG,"lampshade, lamp shade",4
n01534433_5650.JPEG,"junco, snowbird",2
n01806143_8071.JPEG,peacock,2
hotelRoom7.jpg,hotelRoom,3
n01616318_6656.JPEG,vulture,2
auto_showroom5.jpg,auto_showroom,3
COCO_train2014_000000124711.jpg,"sandwich,cup,knife,bowl,sandwich,dining table",4
COCO_train2014_000000031017.jpg,"person,snowboard,snowboard,snowboard,person",1
n03814906_31184.JPEG,necklace,4
COCO_train2014_000000461429.jpg,"person,person,person,skateboard,skateboard,skateboard,backpack,handbag",1
COCO_train2014_000000265453.jpg,"horse,horse,person,person",1
COCO_train2014_000000188545.jpg,"person,person,snowboard,snowboard,person,skateboard",1
COCO_train2014_000000497498.jpg,"person,carrot",4
n02493793_4167.JPEG,"spider monkey, Ateles geoffroyi",2
n03908714_12762.JPEG,pencil sharpener,4
frontDoor3.jpg,frontDoor,3
n02417914_4656.JPEG,"ibex, Capra ibex",2
COCO_train2014_000000254682.jpg,"clock,person,person,person,person,person,person,person,person,person,person,person,backpack,handbag,person,person,handbag,person",1
grocerystore2.jpg,grocerystore,3
n03063599_3952.JPEG,coffee mug,4
n03976467_8043.JPEG,"Polaroid camera, Polaroid Land camera",4
COCO_train2014_000000241026.jpg,train,1
COCO_train2014_000000352236.jpg,traffic light,4
COCO_train2014_000000374796.jpg,clock,1
cockpit3.jpg,cockpit,1
n04146614_3924.JPEG,school bus,1
COCO_train2014_000000097201.jpg,"bird,bird,bird,bird,bird",2
n03443371_11397.JPEG,goblet,4
n01978287_5664.JPEG,"Dungeness crab, Cancer magister",2
COCO_train2014_000000080084.jpg,"person,spoon,bowl,sink,bottle,bottle,bottle,cup,oven,bottle,bottle,bowl",4
n04258138_18396.JPEG,"solar dish, solar collector, solar furnace",1
n02804414_6552.JPEG,bassinet,4
n04251144_16391.JPEG,snorkel,1
n02206856_4812.JPEG,bee,2
bridge5.jpg,bridge,1
n04146614_5147.JPEG,school bus,1
n02510455_1627.JPEG,"giant panda, panda, panda bear, coon bear, Ailuropoda melanoleuca",2
COCO_train2014_000000227307.jpg,"car,airplane,car,car,car,car,car,car,car,car,car,car,car,car,car",1
COCO_train2014_000000246166.jpg,"cell phone,person",4
COCO_train2014_000000131524.jpg,clock,1
COCO_train2014_000000256061.jpg,"elephant,elephant,elephant",2
desertvegetation6.jpg,desertvegetation,1
COCO_train2014_000000399835.jpg,"zebra,zebra,zebra",2
COCO_train2014_000000047198.jpg,"giraffe,giraffe,potted plant",2
n12057211_4404.JPEG,"yellow lady's slipper, yellow lady-slipper, Cypripedium calceolus, Cypripedium parviflorum",2
COCO_train2014_000000294233.jpg,"person,surfboard",1
COCO_train2014_000000005277.jpg,"bottle,bottle,bottle,bottle,bottle,toilet,sink,bottle,bottle,bottle",3
bambooforest5.jpg,bambooforest,2
COCO_train2014_000000242133.jpg,"person,surfboard",1
n01669191_12699.JPEG,"box turtle, box tortoise",2
n07714990_5274.JPEG,broccoli,4
COCO_train2014_000000574735.jpg,"refrigerator,bowl,banana,banana,orange,sink,orange,orange,cup,dining table",3
COCO_train2014_000000208913.jpg,"dog,frisbee",0
n04515003_31186.JPEG,"upright, upright piano",4
COCO_train2014_000000227451.jpg,oven,3
n02840245_5651.JPEG,"binder, ring-binder",4
n02092002_2572.JPEG,"Scottish deerhound, deerhound",0
COCO_train2014_000000067053.jpg,"dog,truck",0
n03249569_23070.JPEG,"drum, membranophone, tympan",4
COCO_train2014_000000021826.jpg,"person,person",1
n07715103_8332.JPEG,cauliflower,4
mallindoor7.jpg,mallindoor,3
COCO_train2014_000000367552.jpg,"skis,skis,person,person,person,person,person,person,person,person,person,person,person,person",1
n02486410_7049.JPEG,baboon,2
COCO_train2014_000000225113.jpg,"skis,skis,person,person,person,person,person,person,person,person,person,person,person,person,skis,snowboard,snowboard,person,skis,skis,person",1
nursery.jpg,nursery,3
n02417914_4562.JPEG,"ibex, Capra ibex",2
COCO_train2014_000000571948.jpg,"elephant,elephant,elephant,elephant,elephant,bird,bird,bird,bird,bird,bird,bird,bird",2
track2.jpg,track,1
COCO_train2014_000000038801.jpg,"elephant,elephant",2
n02098105_3911.JPEG,soft-coated wheaten terrier,0
amusement3.jpg,amusement,1
n02123597_6521.JPEG,"Siamese cat, Siamese",0
COCO_train2014_000000377703.jpg,"motorcycle,motorcycle,motorcycle,motorcycle",1
n04192698_5041.JPEG,"shield, buckler",1
courthouse3.jpg,courthouse,1
fireplace4.jpg,fireplace,3
n03929660_22386.JPEG,"pick, plectrum, plectron",4
COCO_train2014_000000250381.jpg,"surfboard,person",1
